state_file,county,pov,pr_exceed,moe
AZData4,Apache,30.139011123031235,0.9999999999999964,3.2
AZData4,Navajo,24.639011123031235,0.999999997855671,2.7
AZData4,Gila,19.689011123031236,0.9272155873004644,5.3
CAData1,Madera,24.5924220402423,0.9999899931988239,3.7000000000000006
CAData1,Mariposa,24.5924220402423,0.9498810604646192,9.6
CAData1,Trinity,24.5924220402423,0.9002345100877226,12.3
CAData2,Madera,24.7424220402423,0.9999925927363457,3.7000000000000006
CAData2,Mariposa,27.592422040242305,0.9845269068343003,9.6
CAData2,Trinity,26.0924220402423,0.9310290218637927,12.3
CAData3,Madera,24.992422040242303,0.9999955556060276,3.7000000000000006
CAData3,Mariposa,32.592422040242305,0.9987131316624674,9.6
CAData3,Trinity,28.592422040242297,0.9654563400111177,12.3
CAData4,Madera,25.1424220402423,0.9999967473850981,3.7000000000000006
CAData4,Mariposa,35.5924220402423,0.9997911158473177,9.6
CAData4,Trinity,30.0924220402423,0.9782282115683785,12.3
COData1,Huerfano,39.62825499769567,0.9948284728778896,15.8
COData1,Jackson,39.62825499769567,0.9522648032624909,24.3
COData1,San Juan,39.62825499769567,0.9000913286281514,31.6
COData2,Huerfano,39.77825499769567,0.9950565694047099,15.8
COData2,Jackson,41.12825499769567,0.961533415614493,24.3
COData2,San Juan,42.62825499769567,0.9248174437623201,31.6
COData3,Huerfano,40.02825499769568,0.9954168657876853,15.8
COData3,Jackson,43.62825499769567,0.9736885882279773,24.3
COData3,San Juan,47.62825499769568,0.9552959077891765,31.6
COData4,Huerfano,40.178254997695674,0.995621616557065,15.8
COData4,Jackson,45.12825499769567,0.9793022413627213,24.3
COData4,San Juan,50,0.9657720270044582,31.6
CTData1,Capitol,16.178588053688085,0.9737357722609198,1
CTData1,Greater Bridgeport,16.178588053688085,0.9019111319490857,1.5
CTData1,South Central Connecticut,16.178588053688085,0.9019111319490857,1.5
CTData2,Greater Bridgeport,19.178588053688085,0.9999977029518067,1.5
CTData2,South Central Connecticut,17.67858805368808,0.9983457464139645,1.5
CTData2,Capitol,16.328588053688083,0.9855748985071351,1
CTData3,Greater Bridgeport,24.17858805368808,1,1.5
CTData3,South Central Connecticut,20.178588053688085,0.999999993233094,1.5
CTData3,Capitol,16.578588053688083,0.9952948549751801,1
CTData4,Greater Bridgeport,27.178588053688085,1,1.5
CTData4,South Central Connecticut,21.678588053688085,0.9999999999998799,1.5
CTData4,Capitol,16.728588053688085,0.9977691409915677,1
FLData1,Gadsden,25.99472770466801,0.9982337680832825,6.199999999999999
FLData1,Hardee,25.99472770466801,0.9753452140437053,9.2
FLData1,Franklin,25.99472770466801,0.9002045950199213,14.1
FLData2,Gadsden,26.144727704668007,0.9984464970177319,6.199999999999999
FLData2,Hardee,27.49472770466801,0.9872621357935724,9.2
FLData2,Franklin,28.994727704668012,0.9487358644661541,14.1
FLData3,Gadsden,26.394727704668007,0.9987497402204258,6.199999999999999
FLData3,Hardee,29.994727704668005,0.9963312175892909,9.2
FLData3,Franklin,33.99472770466801,0.9866560145979747,14.1
FLData4,Gadsden,26.54472770466801,0.9989046313990457,6.199999999999999
FLData4,Hardee,31.49472770466801,0.9984076763768894,9.2
FLData4,Franklin,36.99472770466801,0.9948568232469409,14.1
GAData1,Telfair,32.85044428630478,0.9935853502499586,11.8
GAData1,Treutlen,32.85044428630478,0.9485898860659563,18
GAData1,Hancock,32.85044428630478,0.9001260095577102,22.9
GAData2,Telfair,35.85044428630477,0.9981736442586241,11.8
GAData2,Treutlen,33.00044428630478,0.9500192809119794,18
GAData2,Hancock,34.35044428630478,0.9177387493975464,22.9
GAData3,Telfair,40.85044428630478,0.9998431568471204,11.8
GAData3,Treutlen,33.25044428630478,0.9523310015040144,18
GAData3,Hancock,36.85044428630477,0.9417466166489772,22.9
GAData4,Telfair,43.85044428630477,0.9999711405413445,11.8
GAData4,Treutlen,33.400444286304776,0.9536764119741384,18
GAData4,Hancock,38.35044428630477,0.9532636774084118,22.9
IAData1,Crawford,24.5924220402423,0.9771096362136836,7.9
IAData1,Osceola,24.5924220402423,0.93906996411816,10.2
IAData1,Clarke,24.5924220402423,0.9002345100877226,12.3
IAData2,Crawford,24.7424220402423,0.9787526966561425,7.9
IAData2,Osceola,26.0924220402423,0.9631865466387223,10.2
IAData2,Clarke,27.592422040242305,0.953919646715476,12.3
IAData3,Clarke,32.592422040242305,0.9906838655675565,12.3
IAData3,Osceola,28.592422040242297,0.9858142609405147,10.2
IAData3,Crawford,24.992422040242303,0.9812693376284806,7.9
IAData4,Clarke,35.5924220402423,0.9970566559976773,12.3
IAData4,Osceola,30.0924220402423,0.9925339761862112,10.2
IAData4,Crawford,25.1424220402423,0.9826539753899427,7.9
IDData1,Lewis,25.76101009393039,0.9998484434396715,4.9
IDData1,Boundary,25.76101009393039,0.9478146567949982,10.900000000000002
IDData1,Butte,25.76101009393039,0.9002090393392754,13.8
IDData2,Lewis,27.261010093930395,0.9999807411810789,4.9
IDData2,Boundary,25.911010093930393,0.9501861909217069,10.900000000000002
IDData2,Butte,28.761010093930395,0.9495340304203972,13.8
IDData3,Lewis,29.76101009393039,0.9999996392439149,4.9
IDData3,Butte,33.761010093930395,0.9873361224272834,13.8
IDData3,Boundary,26.161010093930393,0.9539469328873619,10.900000000000002
IDData4,Lewis,31.26101009393039,0.9999999760660091,4.9
IDData4,Butte,36.76101009393039,0.9952563373392351,13.8
IDData4,Boundary,26.311010093930392,0.9560916305017897,10.900000000000002
ILData1,Pulaski,24.12498681876707,0.9504791027663682,9.1
ILData1,Johnson,24.12498681876707,0.9196707229350035,10.7
ILData1,Pope,24.12498681876707,0.9002465254071499,11.7
ILData2,Pulaski,27.12498681876707,0.9858039107886787,9.1
ILData2,Johnson,25.62498681876707,0.9488146551513956,10.7
ILData2,Pope,24.27498681876707,0.9038912708375328,11.7
ILData3,Pulaski,32.12498681876707,0.9990181584406733,9.1
ILData3,Johnson,28.124986818767063,0.9781946502988995,10.7
ILData3,Pope,24.52498681876707,0.9097467035686645,11.7
ILData4,Pulaski,35.12498681876707,0.999862606760833,9.1
ILData4,Johnson,29.62498681876707,0.9877253172062362,10.7
ILData4,Pope,24.67498681876707,0.913130377750267,11.7
INData1,Grant,26.77378640712673,0.9999999173116308,3.7000000000000006
INData1,Miami,26.77378640712673,0.9999021843379229,5.2
INData1,Crawford,26.77378640712673,0.9001910551426578,15.1
INData2,Grant,28.27378640712673,0.9999999981984371,3.7000000000000006
INData2,Miami,26.92378640712673,0.9999190421429488,5.2
INData2,Crawford,29.773786407126735,0.9462423388015258,15.1
INData3,Grant,30.773786407126728,0.9999999999988332,3.7000000000000006
INData3,Miami,27.173786407126737,0.9999412130905942,5.2
INData3,Crawford,34.773786407126735,0.9843863493327079,15.1
INData4,Grant,32.27378640712673,0.999999999999992,3.7000000000000006
INData4,Miami,27.323786407126732,0.9999516212683088,5.2
INData4,Crawford,37.77378640712673,0.9934490119314533,15.1
KSData1,Phillips,36.97945540933601,0.9971100697825753,13.1
KSData1,Barber,36.97945540933601,0.9953546225643596,13.9
KSData1,Stanton,36.97945540933601,0.9001023357647266,28.200000000000003
KSData2,Barber,39.97945540933602,0.9984427334840087,13.9
KSData2,Phillips,38.47945540933602,0.9984027502082559,13.1
KSData2,Stanton,37.12945540933602,0.9016282037168003,28.200000000000003
KSData3,Barber,44.97945540933602,0.9998058630898079,13.9
KSData3,Phillips,40.97945540933601,0.9994474504189952,13.1
KSData3,Stanton,37.37945540933602,0.9041332711798509,28.200000000000003
KSData4,Barber,47.97945540933601,0.9999524891440451,13.9
KSData4,Phillips,42.47945540933601,0.999720395807417,13.1
KSData4,Stanton,37.529455409336016,0.905613612678941,28.200000000000003
KYData1,Floyd,25.99472770466801,0.9920566979302793,7.500000000000001
KYData1,Knox,25.99472770466801,0.9913385087413861,7.6
KYData1,Leslie,25.99472770466801,0.9002045950199213,14.1
KYData2,Knox,27.49472770466801,0.9965791313148314,7.6
KYData2,Floyd,26.144727704668007,0.9927455417678642,7.500000000000001
KYData2,Leslie,28.994727704668012,0.9487358644661541,14.1
KYData3,Knox,29.994727704668005,0.9994139199513369,7.6
KYData3,Floyd,26.394727704668007,0.9937770638989598,7.500000000000001
KYData3,Leslie,33.99472770466801,0.9866560145979747,14.1
KYData4,Knox,31.49472770466801,0.9998216731229432,7.6
KYData4,Leslie,36.99472770466801,0.9948568232469409,14.1
KYData4,Floyd,26.54472770466801,0.9943316225286779,7.500000000000001
LAData1,Madison,23.89126920802945,0.9555016196562128,8.600000000000001
LAData1,Tensas,23.89126920802945,0.936190172407692,9.6
LAData1,East Carroll,23.89126920802945,0.9002530069167831,11.4
LAData2,Tensas,25.39126920802945,0.9625100500086493,9.6
LAData2,Madison,24.04126920802945,0.958131732514974,8.600000000000001
LAData2,East Carroll,26.89126920802945,0.9569088458724808,11.4
LAData3,East Carroll,31.89126920802945,0.992602948702798,11.4
LAData3,Tensas,27.891269208029453,0.9864117298241886,9.6
LAData3,Madison,24.29126920802945,0.9622344133546528,8.600000000000001
LAData4,East Carroll,34.89126920802945,0.9979494268566503,11.4
LAData4,Tensas,29.391269208029453,0.9931685084788104,9.6
LAData4,Madison,24.44126920802945,0.9645343623355528,8.600000000000001
MAData1,Suffolk,17.892517199097277,0.9992433664373367,1.5
MAData1,Hampden,17.892517199097277,0.9913224080524883,2
MAData1,Franklin,17.892517199097277,0.9007780349174573,3.7000000000000006
MAData2,Hampden,20.892517199097277,0.9999993720089606,2
MAData2,Suffolk,19.392517199097277,0.9999992718007239,1.5
MAData2,Franklin,18.042517199097276,0.9119221295334629,3.7000000000000006
MAData3,Hampden,25.892517199097277,1,2
MAData3,Suffolk,21.892517199097277,0.9999999999999797,1.5
MAData3,Franklin,18.292517199097276,0.9283805293190381,3.7000000000000006
MAData4,Hampden,28.892517199097277,1,2
MAData4,Suffolk,23.392517199097277,1,1.5
MAData4,Franklin,18.44251719909728,0.9370565278402463,3.7000000000000006
MDData1,Baltimore,21.00875200893217,0.9999999015889723,1.9
MDData1,Dorchester,21.00875200893217,0.9358294768362305,6.5
MDData1,Somerset,21.00875200893217,0.9003744151874858,7.7
MDData2,Baltimore,22.50875200893217,0.9999999999601057,1.9
MDData2,Somerset,24.00875200893217,0.9728601037479235,7.7
MDData2,Dorchester,21.158752008932172,0.9404589591285093,6.5
MDData3,Baltimore,25.008752008932177,1,1.9
MDData3,Somerset,29.00875200893217,0.9986177499908191,7.7
MDData3,Dorchester,21.408752008932172,0.9475883943586267,6.5
MDData4,Baltimore,26.508752008932177,1,1.9
MDData4,Somerset,32.00875200893217,0.9998603006140707,7.7
MDData4,Dorchester,21.55875200893217,0.9515295731154961,6.5
MEData1,Washington,18.437858290818383,0.9744176299771692,2.9000000000000004
MEData1,Somerset,18.437858290818383,0.910928453077032,4.2
MEData1,Oxford,18.437858290818383,0.900654553600003,4.4
MEData2,Washington,21.437858290818383,0.9998698056179456,2.9000000000000004
MEData2,Oxford,19.937858290818383,0.9675601154126475,4.4
MEData2,Somerset,18.587858290818385,0.9200257067569217,4.2
MEData3,Washington,26.437858290818383,0.999999999956516,2.9000000000000004
MEData3,Oxford,22.437858290818387,0.9972882819323906,4.4
MEData3,Somerset,18.837858290818385,0.9336012552346067,4.2
MEData4,Washington,29.437858290818387,0.9999999999999999,2.9000000000000004
MEData4,Oxford,23.937858290818383,0.9995834252488656,4.4
MEData4,Somerset,18.987858290818384,0.9408455409310356,4.2
MIData1,Wayne,22.566869413849624,1,0.8999999999999999
MIData1,Clare,22.566869413849624,0.993603854741694,5
MIData1,Montmorency,22.566869413849624,0.9002973001311638,9.7
MIData2,Wayne,22.716869413849626,1,0.8999999999999999
MIData2,Clare,24.066869413849624,0.9985728102015918,5
MIData2,Montmorency,25.566869413849624,0.9634343442191095,9.7
MIData3,Wayne,22.966869413849626,1,0.8999999999999999
MIData3,Clare,26.56686941384962,0.9999292410034608,5
MIData3,Montmorency,30.566869413849624,0.9958540683393143,9.7
MIData4,Wayne,23.11686941384962,1,0.8999999999999999
MIData4,Clare,28.06686941384962,0.9999914214778072,5
MIData4,Montmorency,33.56686941384962,0.9991800395751118,9.7
MNData1,Mahnomen,21.320375489915666,0.9933471467632294,4.2
MNData1,Koochiching,21.320375489915666,0.9171676141541272,7.500000000000001
MNData1,Watonwan,21.320375489915666,0.9003559496258535,8.1
MNData2,Mahnomen,24.320375489915666,0.9998691248581817,4.2
MNData2,Watonwan,22.820375489915666,0.943880802459936,8.1
MNData2,Koochiching,21.47037548991566,0.922075127812769,7.500000000000001
MNData3,Mahnomen,29.320375489915666,0.9999999898140934,4.2
MNData3,Watonwan,25.32037548991566,0.9819557156044245,8.1
MNData3,Koochiching,21.72037548991566,0.9297595217840939,7.500000000000001
MNData4,Mahnomen,32.32037548991566,0.9999999999941478,4.2
MNData4,Watonwan,26.82037548991566,0.9918149460080488,8.1
MNData4,Koochiching,21.87037548991566,0.9340821564497269,7.500000000000001
MOData1,Pemiscot,25.99472770466801,0.994573085918922,7.1
MOData1,Oregon,25.99472770466801,0.9647459581708244,10
MOData1,Carter,25.99472770466801,0.9002045950199213,14.1
MOData2,Pemiscot,28.994727704668012,0.9994074464035682,7.1
MOData2,Oregon,26.144727704668007,0.9666215880788556,10
MOData2,Carter,27.49472770466801,0.9275408878118029,14.1
MOData3,Pemiscot,33.99472770466801,0.9999946096397341,7.1
MOData3,Oregon,26.394727704668007,0.9695645955321398,10
MOData3,Carter,29.994727704668005,0.9598877452910621,14.1
MOData4,Pemiscot,36.99472770466801,0.999999826512233,7.1
MOData4,Carter,31.49472770466801,0.9728468220550431,14.1
MOData4,Oregon,26.54472770466801,0.971224842028649,10
MSData1,Jefferson,27.31912749884783,0.9362058608699464,13.3
MSData1,Humphreys,27.31912749884783,0.9159861645676128,14.7
MSData1,Tunica,27.31912749884783,0.9001825963232006,15.8
MSData2,Jefferson,30.31912749884783,0.9709361871705765,13.3
MSData2,Humphreys,28.81912749884783,0.9389991613424156,14.7
MSData2,Tunica,27.469127498847833,0.9028923731299163,15.8
MSData3,Jefferson,35.319127498847834,0.9940171666526953,13.3
MSData3,Humphreys,31.31912749884783,0.9660890316769091,14.7
MSData3,Tunica,27.719127498847833,0.907288038441983,15.8
MSData4,Jefferson,38.319127498847834,0.9980380018282958,13.3
MSData4,Humphreys,32.819127498847834,0.9769264435368555,14.7
MSData4,Tunica,27.869127498847835,0.9098538137836444,15.8
MTData1,Roosevelt,29.188868384748773,0.9997972421518707,6.599999999999999
MTData1,Glacier,29.188868384748773,0.9977893458187196,8.200000000000001
MTData1,Liberty,29.188868384748773,0.9001585316373916,18.2
MTData2,Roosevelt,32.18886838474877,0.9999908299089046,6.599999999999999
MTData2,Glacier,29.33886838474877,0.9979895466152685,8.200000000000001
MTData2,Liberty,30.688868384748773,0.9219093376661771,18.2
MTData3,Roosevelt,37.18886838474877,0.9999999840255994,6.599999999999999
MTData3,Glacier,29.588868384748775,0.9982869352866106,8.200000000000001
MTData3,Liberty,33.18886838474877,0.949911266033386,18.2
MTData4,Roosevelt,40.18886838474877,0.9999999998286704,6.599999999999999
MTData4,Glacier,29.738868384748773,0.998445553994363,8.200000000000001
MTData4,Liberty,34.68886838474877,0.9624268854502253,18.2
NCData1,Scotland,29.734209476469875,0.9999993750378122,5
NCData1,Bladen,29.734209476469875,0.9998798537449354,6.599999999999999
NCData1,Hyde,29.734209476469875,0.9001526633708221,18.9
NCData2,Scotland,29.884209476469874,0.999999513210419,5
NCData2,Bladen,31.234209476469875,0.9999739780886321,6.599999999999999
NCData2,Hyde,32.73420947646988,0.9386492521658083,18.9
NCData3,Scotland,30.134209476469877,0.9999996806874493,5
NCData3,Bladen,33.73420947646987,0.9999984893008446,6.599999999999999
NCData3,Hyde,37.73420947646988,0.9760761304774853,18.9
NCData4,Bladen,35.23420947646987,0.9999997711228822,6.599999999999999
NCData4,Scotland,30.284209476469876,0.9999997528405807,5
NCData4,Hyde,40.73420947646987,0.9874489979440493,18.9
NDData1,Rolette,21.787810711390897,0.9497103101153085,6.800000000000001
NDData1,Benson,21.787810711390897,0.9369398864887006,7.3
NDData1,Sioux,21.787810711390897,0.9003314311371966,8.7
NDData2,Benson,23.287810711390893,0.9690907769745309,7.3
NDData2,Sioux,24.787810711390897,0.9678924683676275,8.7
NDData2,Rolette,21.937810711390895,0.9533594363060022,6.800000000000001
NDData3,Sioux,29.787810711390893,0.9974137186726091,8.7
NDData3,Benson,25.787810711390897,0.9924703924872091,7.3
NDData3,Rolette,22.187810711390895,0.9589664310212387,6.800000000000001
NDData4,Sioux,32.7878107113909,0.9996149551652178,8.7
NDData4,Benson,27.287810711390897,0.9971882710777347,7.3
NDData4,Rolette,22.337810711390897,0.9620595375259617,6.800000000000001
NEData1,Franklin,31.370232751633196,0.9987598481285888,8.9
NEData1,Boyd,31.370232751633196,0.9736481323480406,13.9
NEData1,Blaine,31.370232751633196,0.900137404698696,21
NEData2,Franklin,32.870232751633196,0.9995216860323192,8.9
NEData2,Boyd,31.5202327516332,0.9747139111292747,13.9
NEData2,Blaine,34.3702327516332,0.9354089243469504,21
NEData3,Franklin,35.370232751633196,0.9999167454108958,8.9
NEData3,Boyd,31.7702327516332,0.9764098807405822,13.9
NEData3,Blaine,39.3702327516332,0.9718690551454006,21
NEData4,Franklin,36.8702327516332,0.9999735360709484,8.9
NEData4,Blaine,42.3702327516332,0.9839836193276291,21
NEData4,Boyd,31.920232751633197,0.9773807703911518,13.9
NHData1,Grafton,19.21691699327711,0.9972376340657679,2.5
NHData1,Sullivan,19.21691699327711,0.9466511969985817,4.300000000000001
NHData1,Coos,19.21691699327711,0.9005335768765457,5.4
NHData2,Grafton,19.36691699327711,0.9979698036401916,2.5
NHData2,Coos,22.21691699327711,0.9860427811485523,5.4
NHData2,Sullivan,20.716916993277103,0.9856306771301278,4.300000000000001
NHData3,Coos,27.216916993277103,0.9999010314621476,5.4
NHData3,Sullivan,23.21691699327711,0.9991651509677211,4.300000000000001
NHData3,Grafton,19.61691699327711,0.9988089590530759,2.5
NHData4,Coos,30.21691699327711,0.9999982198261196,5.4
NHData4,Sullivan,24.716916993277103,0.9998993126574851,4.300000000000001
NHData4,Grafton,19.76691699327711,0.9991454957642905,2.5
NJData1,Passaic,18.28204655032664,0.9998404693169332,1.5
NJData1,Cumberland,18.28204655032664,0.9592109550187583,3.0999999999999996
NJData1,Salem,18.28204655032664,0.900685644506455,4.2
NJData2,Passaic,18.43204655032664,0.9999163283268845,1.5
NJData2,Cumberland,21.28204655032664,0.999571254603363,3.0999999999999996
NJData2,Salem,19.782046550326637,0.96946361404520065,4.2
NJData3,Cumberland,26.282046550326637,0.999999998929711,3.0999999999999996
NJData3,Passaic,18.68204655032664,0.9999730430135201,1.5
NJData3,Salem,22.28204655032664,0.9978286666486568,4.2
NJData4,Cumberland,29.28204655032664,0.9999999999999826,3.0999999999999996
NJData4,Passaic,18.83204655032664,0.9999867995377995,1.5
NJData4,Salem,23.782046550326637,0.9997087502957778,4.2
NMData1,McKinley,28.48771555253592,0.9999997703353355,4.4
NMData1,Quay,28.48771555253592,0.9212020242997301,15.7
NMData1,Sierra,28.48771555253592,0.9001667739216301,17.299999999999997
NMData2,McKinley,31.48771555253592,0.9999999996457026,4.4
NMData2,Quay,28.63771555253592,0.9234863682970393,15.7
NMData2,Sierra,29.98771555253592,0.9229405468061953,17.299999999999997
NMData3,McKinley,36.48771555253592,0.9999999999999996,4.4
NMData3,Sierra,32.48771555253592,0.951828692701628,17.299999999999997
NMData3,Quay,28.88771555253592,0.9271811681400535,15.7
NMData4,McKinley,39.48771555253592,1,4.4
NMData4,Sierra,33.98771555253592,0.9645001449438791,17.299999999999997
NMData4,Quay,29.03771555253592,0.9293315469327151,15.7
NVData1,Humboldt,40.25150195966265,0.9999999936567938,7.3
NVData1,Mineral,40.25150195966265,0.9999996194483266,8.4
NVData1,Eureka,40.25150195966265,0.9000890743340475,32.4
NVData2,Humboldt,40.40150195966265,0.9999999947988987,7.3
NVData2,Mineral,41.751501959662654,0.9999999192036347,8.4
NVData2,Eureka,43.251501959662654,0.924267232169794,32.4
NVData3,Humboldt,40.65150195966265,0.9999999962732341,7.3
NVData3,Mineral,44.25150195966265,0.9999999949314572,8.4
NVData3,Eureka,48.251501959662654,0.9543166602576731,32.4
NVData4,Mineral,45.75150195966265,0.9999999991395254,8.4
NVData4,Humboldt,40.80150195966265,0.9999999969533009,7.3
NVData4,Eureka,50,0.9622163878936388,32.4
NYData1,Bronx,19.762258084998212,0.99999998901037,1.3999999999999997
NYData1,Oswego,19.762258084998212,0.9942490582943138,3.0999999999999996
NYData1,Franklin,19.762258084998212,0.9004724526532648,6.1000000000000005
NYData2,Bronx,22.762258084998212,1,1.3999999999999997
NYData2,Oswego,21.262258084998216,0.9995547844077247,3.0999999999999996
NYData2,Franklin,19.912258084998214,0.907364515181458,6.1000000000000005
NYData3,Bronx,27.762258084998216,1,1.3999999999999997
NYData3,Oswego,23.762258084998216,0.9999983375048781,3.0999999999999996
NYData3,Franklin,20.162258084998214,0.9180565355223338,6.1000000000000005
NYData4,Bronx,30.762258084998212,1,1.3999999999999997
NYData4,Oswego,25.262258084998212,0.999999974187029,3.0999999999999996
NYData4,Franklin,20.312258084998213,0.9240093280623372,6.1000000000000005
OHData1,Scioto,21.24246961966979,0.9927567355592074,4.2
OHData1,Adams,21.24246961966979,0.9616775200945689,5.800000000000001
OHData1,Hardin,21.24246961966979,0.9003603931300882,8
OHData2,Scioto,24.24246961966979,0.9998526798571541,4.2
OHData2,Adams,21.39246961966979,0.9650869150011744,5.800000000000001
OHData2,Hardin,22.74246961966979,0.9443127385674065,8
OHData3,Scioto,29.24246961966979,0.9999999878560163,4.2
OHData3,Hardin,25.242469619669787,0.9824025059491956,8
OHData3,Adams,21.64246961966979,0.970213576821441,5.800000000000001
OHData4,Scioto,32.24246961966979,0.999999999992774,4.2
OHData4,Hardin,26.74246961966979,0.9921225684699042,8
OHData4,Adams,21.79246961966979,0.9729780733669403,5.800000000000001
OKData1,Jefferson,20.463410917211068,0.9264102480605119,6.199999999999999
OKData1,Okfuskee,20.463410917211068,0.9133558849008901,6.599999999999999
OKData1,Johnston,20.463410917211068,0.9004118002910889,6.999999999999999
OKData2,Jefferson,23.463410917211068,0.9876330647805227,6.199999999999999
OKData2,Okfuskee,21.963410917211068,0.9586807091486899,6.599999999999999
OKData2,Johnston,20.613410917211063,0.9064407765448561,6.999999999999999
OKData3,Jefferson,28.463410917211068,0.9998229666702471,6.199999999999999
OKData3,Okfuskee,24.463410917211068,0.9908300544575358,6.599999999999999
OKData3,Johnston,20.863410917211063,0.9158831592304122,6.999999999999999
OKData4,Jefferson,31.463410917211064,0.999993733815431,6.199999999999999
OKData4,Okfuskee,25.963410917211068,0.9968576658945102,6.599999999999999
OKData4,Johnston,21.01341091721107,0.9211944179193129,6.999999999999999
ORData1,Coos,21.787810711390897,0.9886594814776843,4.9
ORData1,Malheur,21.787810711390897,0.9570869386477499,6.5
ORData1,Morrow,21.787810711390897,0.9003314311371966,8.7
ORData2,Coos,23.287810711390893,0.9973015470736908,4.9
ORData2,Morrow,24.787810711390897,0.9678924683676275,8.7
ORData2,Malheur,21.937810711390895,0.9604386996696932,6.5
ORData3,Coos,25.787810711390897,0.9998536192526801,4.9
ORData3,Morrow,29.787810711390893,0.9974137186726091,8.7
ORData3,Malheur,22.187810711390895,0.9655495494953169,6.5
ORData4,Coos,27.287810711390897,0.9999814788482355,4.9
ORData4,Morrow,32.7878107113909,0.9996149551652178,8.7
ORData4,Malheur,22.337810711390897,0.968346596594016,6.5
PAData1,Philadelphia,21.164563749423916,0.9999999998835729,1.6
PAData1,Mifflin,21.164563749423916,0.9490381214623624,6.199999999999999
PAData1,Sullivan,21.164563749423916,0.9003649489777651,7.9
PAData2,Philadelphia,24.164563749423916,1,1.6
PAData2,Mifflin,22.664563749423916,0.979003112497626,6.199999999999999
PAData2,Sullivan,21.31456374942392,0.9057228690778876,7.9
PAData3,Philadelphia,29.164563749423916,1,1.6
PAData3,Mifflin,25.16456374942392,0.9965004626697639,6.199999999999999
PAData3,Sullivan,21.56456374942392,0.9141755898847095,7.9
PAData4,Philadelphia,32.16456374942392,1,1.6
PAData4,Mifflin,26.66456374942392,0.9990155112691143,6.199999999999999
PAData4,Sullivan,21.714563749423917,0.9189673612151271,7.9
RIData1,Providence,17.191364366884425,0.9878703148502109,1.6
RIData1,Kent,17.191364366884425,0.9711031975917341,1.9
RIData1,Newport,17.191364366884425,0.9010271750678875,2.7999999999999994
RIData2,Providence,20.191364366884425,0.9999999528481514,1.6
RIData2,Newport,18.69136436688443,0.9849463761269388,2.7999999999999994
RIData2,Kent,17.341364366884427,0.9786753698259443,1.9
