fips,county,pov,moe
51660,Harrisonburg,15.22514108846601,4.9
51079,Greene,15.183057813705181,5.9
51143,Pittsylvania,15.127599291175223,3.8
51167,Russell,15.12654294007513,5.9
51171,Shenandoah,15.073719453805515,5.1
51680,Lynchburg,14.96457321418084,4.1000000000000005
51135,Nottoway,14.911701031502075,5.2
51570,Colonial Heights,14.898284534642883,6
51710,Norfolk,14.798446478645117,2.7
51678,Lexington,14.43287049677785,13.600000000000001
51650,Hampton,14.33507122249944,3.4000000000000004
51083,Halifax,14.200875049796261,4.300000000000001
51053,Dinwiddie,14.192085580872963,5.2
51163,Rockbridge,14.181846993605015,6.999999999999999
51775,Salem,14.146923148002319,5.9
51125,Nelson,14.011501500587215,7.1
51830,Williamsburg,13.933448888142882,7.1
51093,Isle of Wight,13.460361443636426,4.1000000000000005
51009,Amherst,13.356621943387543,4.7
51700,Newport News,13.328740256771013,2.7999999999999994
51071,Giles,13.242141882017389,5.4
51121,Montgomery,13.202635125468579,3.5999999999999996
51019,Bedford,13.07656314064259,4.7
51101,King William,12.869928720668803,5.1
51015,Augusta,12.810853641045542,3.9
51109,Louisa,12.498425373763851,4.1000000000000005
51685,Manassas Park,12.449530714144757,6.9
51073,Gloucester,12.40082522617287,4.9
51191,Washington,12.309935035563988,3.0999999999999996
51510,Alexandria,11.91479461266388,2.9000000000000004
51141,Patrick,11.847191891113654,5.2
51175,Southampton,11.836488357898894,4.4
51800,Suffolk,11.683914005979895,3
51063,Floyd,11.631148579826064,5.3
51119,Middlesex,11.588945846199914,4.300000000000001
51149,Prince George,11.581042788898566,4
51049,Cumberland,11.459965552041098,6
51113,Madison,11.325138564312898,6.599999999999999
51600,Fairfax City,11.147160191787405,4.4
51031,Campbell,11.012287854015767,3
51790,Staunton,10.589011616123752,3.8
51087,Henrico,10.402509344077234,1.7000000000000002
51099,King George,10.280966935575275,4
51095,James City,10.225984630544511,2.7
51139,Page,10.157322979934907,3.7000000000000006
51047,Culpeper,10.11213024462173,3.9
51177,Spotsylvania,9.953864980889945,2.4
51165,Rockingham,9.81848966309406,2.4
51065,Fluvanna,9.64225414637642,5.2
51810,Virginia Beach,9.586210588563198,1.3999999999999997
51550,Chesapeake,9.542269668670464,1.7999999999999998
51069,Frederick,9.250015434152838,2
51023,Botetourt,9.083134201929049,3.5999999999999996
51003,Albemarle,8.949898508729875,2.3
51735,Poquoson,8.922604554428093,5.1
51161,Roanoke,8.51803845551203,2.3
51041,Chesterfield,8.406272520554072,1.1
51153,Prince William,8.205354732370708,1.2
51061,Fauquier,8.148135645068976,2.1
51145,Powhatan,8.103008179723886,3.8
51043,Clarke,7.910256258134016,4.2
51059,Fairfax,7.845376643723649,0.6999999999999998
51085,Hanover,7.777402300595829,1.6
51013,Arlington,7.671197038915817,1.6
51683,Manassas,7.572366053994081,2.9000000000000004
51179,Stafford,7.559416232805622,1.6
51199,York,6.8937257583597615,1.7000000000000002
51127,New Kent,6.701435460057565,2.6
51107,Loudoun,6.564794760368656,0.8
51075,Goochland,6.384749149721879,2.4
51159,Richmond,6.195721571327797,3.2
51610,Falls Church,5.349506362242656,1.2
