fips,county,pov,moe
51119,Middlesex,10.742890140057032,4.300000000000001
51063,Floyd,10.672216140369464,5.3
51049,Cumberland,10.43211400052091,6
51031,Campbell,10.32858793986803,3
51600,Fairfax City,10.257208482621769,4.4
51113,Madison,10.252404265915919,6.599999999999999
51087,Henrico,9.88610660992223,1.7000000000000002
51790,Staunton,9.751372759680022,3.8
51095,James City,9.530936103189092,2.7
51099,King George,9.411927954148691,4
51139,Page,9.322143222271063,3.7000000000000006
51177,Spotsylvania,9.285368829949315,2.4
51047,Culpeper,9.253204268612292,3.9
51165,Rockingham,9.14201618956559,2.4
51810,Virginia Beach,9.012961604175992,1.3999999999999997
51550,Chesapeake,8.922014339006273,1.7999999999999998
51065,Fluvanna,8.681899663782433,5.2
51069,Frederick,8.592985006915798,2
51023,Botetourt,8.271465750297583,3.5999999999999996
51003,Albemarle,8.257646288230319,2.3
51735,Poquoson,8.01520363638498,5.1
51161,Roanoke,7.828260318368489,2.3
51041,Chesterfield,7.793763884892189,1.1
51153,Prince William,7.586764274117283,1.2
51061,Fauquier,7.4810848562396375,2.1
51145,Powhatan,7.33850808687818,3.8
51059,Fairfax,7.249777490371261,0.6999999999999998
51085,Hanover,7.150101678437232,1.6
51043,Clarke,7.1442523713474175,4.2
51013,Arlington,7.048805596217088,1.6
51179,Stafford,6.942986420825924,1.6
51683,Manassas,6.899788479401386,2.9000000000000004
51199,York,6.327128793638992,1.7000000000000002
51127,New Kent,6.13452700394232,2.6
51107,Loudoun,6.050219628377702,0.8
51075,Goochland,5.865859541243763,2.4
51159,Richmond,5.692577027301943,3.2
51610,Falls Church,5.019386487996693,1.2
